zip_code,employment rate
11104,0.5423363896209956
11105,0.494375064506141
11106,0.5358475546047067
11109,0.4807692307692308
11201,0.5013260698157839
11203,0.4558887218811301
11204,0.4242010549177785
11205,0.3720264711142908
11206,0.4193487420649479
11207,0.4408012313922377
11208,0.4160658162322055
11209,0.4763827772517128
11210,0.4523381578532463
11211,0.4857199554273328
11212,0.4430635906959027
11213,0.4152984912701971
11214,0.462905854883475
11215,0.4547726830893993
11216,0.4627002068202587
11217,0.4818213497502613
11218,0.450639679205652
11219,0.3723329323927484
11220,0.5679081369344573
11221,0.4477399272217107
11222,0.5795151605750305
11223,0.4192827630971253
11224,0.4267847075773077
11225,0.5012312743689719
11226,0.5098314745727489
11228,0.4751561227260386
11229,0.4655463635354893
11230,0.4063383012909302
11231,0.4365293981302635
11232,0.4392792408572342
11233,0.3807518796992481
11234,0.4677914110429448
11235,0.4909171893245374
11236,0.4596231090505785
11237,0.496789097768264
11238,0.5390459455269007
11239,0.4854831032841504
11354,0.5967660339884956
11355,0.6658280394993396
11356,0.4885639837869137
11357,0.4900448681996635
11358,0.5471883549818046
11360,0.5198032354581875
11361,0.4867316544814514
11362,0.4938673613372408
11363,0.4738628649015614
11364,0.4876193473927185
11365,0.4822936412200586
11366,0.5124826121970861
11367,0.4481818601857413
11368,0.4437250554323725
11369,0.5789849892780558
11370,0.4974435449510013
11372,0.5135744242623245
11373,0.5095597263637959
11374,0.4956595384289646
11375,0.4668138063075041
11377,0.5281856122883061
11378,0.4652229299363057
11379,0.4754188337994302
11385,0.4682480264591882
11411,0.487130198321534
11412,0.4769295198679575
11413,0.4780067808708065
11414,0.44017910054652
11415,0.4636967757814423
11416,0.4695257969345902
11417,0.5
11418,0.4809875512174753
11419,0.5326846307385229
11420,0.4770003714347154
11421,0.504909510974201
11422,0.5034679217240525
11423,0.50867283847465
11426,0.4814270511326204
11427,0.4696867431611545
11428,0.5098701033036719
11429,0.4711797450170587
11432,0.4386319785896558
11433,0.4464170847806509
11434,0.4823853803056525
11435,0.4519604409532863
11436,0.4730900744765562
11501,0.5327983577493701
11507,0.5484460694698354
11510,0.542343883661249
11514,0.503968253968254
11516,0.3952662721893491
11518,0.5731494074217991
11520,0.5564221410107852
11530,0.5293012372815259
11542,0.4976800137480667
11545,0.5096121975472323
11548,0.3228699551569506
11550,0.4964726049976923
11552,0.5099258917943401
11553,0.5443591766477802
11554,0.5434664640764054
11557,0.4933655006031363
11558,0.5323325635103926
11559,0.4306000916170407
11560,0.4784892801363055
11561,0.5026448200232229
11563,0.5259578326909998
11565,0.5336735826029069
11566,0.5389098186955498
11568,0.4166666666666667
11570,0.509518080815229
11572,0.5440405860952572
11575,0.5135587896555335
11576,0.5261474492243723
11577,0.5016533591418663
11579,0.5057289608850257
11580,0.5380680247027376
11581,0.5010979358805446
11590,0.5478509311588914
11596,0.532319391634981
11598,0.4135985135228133
11691,0.3319832302991544
11692,0.369752684672958
11693,0.4300044254314795
11694,0.4071048283458784
11701,0.5535624596398077
11702,0.5561093705497009
11703,0.552429080050534
11704,0.5428521117903051
11705,0.5303841122606731
11706,0.5266133838653972
11709,0.5530090196658288
11710,0.5195994277539342
11713,0.6378439079169006
11714,0.5605061486366066
11715,0.6339144215530903
11716,0.5677982926345047
11717,0.5270205790453909
11719,0.4631997726626882
11720,0.5230705991162264
11721,0.5236717917491247
11722,0.5632966083387341
11724,0.5880306193458594
11725,0.5338437445623804
11726,0.5399156806745546
11727,0.5236542684143989
11729,0.5994437763078774
11730,0.5597120271033315
11731,0.5235397538581754
11733,0.5195330559408229
11735,0.5428536495904145
11738,0.4388105792698112
11740,0.4368755676657584
11741,0.5309061957151129
11742,0.5197798929208804
11743,0.5484875552229438
11746,0.5274670056012888
11747,0.5799540933435348
11749,0.54652466367713
11751,0.5918080142211688
11752,0.5881711043212571
11753,0.492855505463437
11754,0.5371385166295914
11755,0.528338922057741
11756,0.5461739560517205
11757,0.5399050618872278
11758,0.5440859024741241
11762,0.5320855614973262
11763,0.5210818074920208
11764,0.5113681063645661
11765,0.480225988700565
11766,0.5663994423143952
11767,0.5154212378389568
11768,0.5320395631181737
11769,0.5594097566347318
11771,0.520460866110449
11772,0.516043665233212
11776,0.5493594261785314
11777,0.5347304742357135
11778,0.5289692701664532
11779,0.5293113261240752
11780,0.5301914580265096
11782,0.5544895123403693
11783,0.5233619273590071
11784,0.5168141592920354
11786,0.507699344412258
11787,0.530690537084399
11788,0.5188928718340483
11790,0.3640701172077585
11791,0.4904217549061683
11792,0.5165794066317626
11793,0.5511096711485501
11795,0.5153996101364522
11796,0.4996096799375488
11797,0.5454743018580898
11798,0.5028602560610188
11801,0.5587723687659352
11803,0.5030034985807644
11901,0.4416950201051655
11933,0.5433691756272402
11934,0.5592697351504242
11935,0.6919564453811029
11937,0.4681558935361217
11940,0.5346027096301721
11941,0.5816285599679102
11946,0.4669749386310441
11948,0.99
11949,0.5904198878278005
11950,0.5171255876427132
11951,0.4576123989578462
11953,0.5196700970732063
11954,0.6200832947709394
11955,0.5950297514875744
11961,0.5591954898674387
11963,0.4961515689757252
11967,0.513030528667163
11968,0.4396975702855465
11971,0.5074769328666878
11977,0.4789833822091887
11978,0.5316200554295792
11980,0.5968118195956454
12009,0.4806536890170632
12010,0.5012310292874729
12018,0.5493150684931507
12019,0.5530104712041884
12020,0.5192213126609008
12022,0.394990366088632
12027,0.4877474081055608
12028,0.5268022181146026
12033,0.5353403141361257
12037,0.4530982120989468
12043,0.4288120222826791
12047,0.4846949727385909
12051,0.2892561983471074
12053,0.5196332000940512
12054,0.5330979699911739
12056,0.5569245933957615
12057,0.4106159238858287
12061,0.4931722173101483
12065,0.5226308821219398
12067,0.5078929306794784
12068,0.5261060183339976
12074,0.5074424898511503
12077,0.5168838862559242
12078,0.432509505703422
12083,0.4974358974358974
12084,0.4714933912014204
12085,0.6666666666666666
12086,0.5825242718446602
12090,0.4773434797647872
12093,0.5270758122743683
12095,0.4449388209121245
12110,0.5495340356564019
12116,0.5921539600296077
12117,0.5486008836524301
12118,0.5127740532705201
12120,0.4251968503937008
12122,0.5411436541143654
12123,0.534629404617254
12134,0.4321561338289962
12136,0.5443037974683544
12137,0.4373464373464373
12138,0.4962354551676933
12140,0.623229461756374
12143,0.4464449751975013
12144,0.5062362435803375
12148,0.565088080530771
12149,0.4755434782608695
12151,0.6084959816303099
12154,0.524822695035461
12155,0.4519450800915331
12157,0.4263226934849147
12158,0.5508684863523573
12159,0.5448458963407595
12160,0.539568345323741
12167,0.4515327257663629
12170,0.4803827751196172
12180,0.4441801252625123
12182,0.4753211629479378
12183,0.5020215633423181
12184,0.4774972557628979
12186,0.5391304347826087
12187,0.5420827389443652
12188,0.4993542832544124
12189,0.4929310438221115
12190,0.5772230889235569
12196,0.3869499241274658
12197,0.5125576627370579
12198,0.5608391608391609
12202,0.4247422680412371
12203,0.4527745948600425
12204,0.4617323556370302
12205,0.5587078226660614
12206,0.4448049753261678
12207,0.4450149764655541
12208,0.4367001037703217
12209,0.4900738467440299
12210,0.4699686012356933
12211,0.4579749509582013
12302,0.5172846140068064
12303,0.514487870619946
12304,0.476233961919547
12305,0.333718578445536
12306,0.5224445646295295
12307,0.3815337657382678
12308,0.4496415396394515
12309,0.4704188167526701
12401,0.4795378223006432
12404,0.4477225672877847
12405,0.5636363636363636
12406,0.5084745762711864
12413,0.4675572519083969
12414,0.4769001490312965
12419,0.3859250851305335
12428,0.3910693970420933
12431,0.4336043360433604
12434,0.3150406504065041
12443,0.5750977107761027
12446,0.4965263588067021
12449,0.5136235515189477
12451,0.8333333333333334
12455,0.430939226519337
12457,0.2883865939204988
12461,0.6272793581327498
12463,0.5667412378821775
12464,0.4117108874656907
12466,0.748792270531401
12477,0.4860699466508595
12484,0.4358138155944263
12485,0.5752212389380531
12498,0.5414847161572053
12501,0.4838709677419355
12508,0.4751461988304093
12518,0.5101518512199283
12520,0.5505181347150259
12521,0.4604853764779091
12522,0.4963350785340314
12524,0.5291818822474214
12526,0.545609548167093
12528,0.5360083844886959
12531,0.6254826254826255
12533,0.5150672406567869
12534,0.4502023381294964
12538,0.4834352338973411
12540,0.4227170054856405
12542,0.5591985428051002
12545,0.493253704932537
12546,0.5370370370370371
12547,0.500457735733903
12549,0.5021156558533145
12550,0.4893148509132914
12553,0.5056733189828159
12561,0.4041685046316718
12563,0.4914835522038747
12564,0.4688311688311688
12565,0.4618345093008338
12566,0.4489401144515193
12569,0.5414974487139436
12570,0.5344503827820309
12571,0.5208446128857607
12572,0.5028534510606224
12575,0.8017676767676768
12577,0.7280927835051546
12578,0.5458823529411765
12580,0.4126426690079016
12581,0.5095541401273885
12582,0.3858625162127108
12583,0.6004366812227074
12585,0.5344418052256532
12586,0.5163255741290423
12589,0.3676470588235294
12590,0.5239569752281616
12594,0.4979353898469759
12601,0.4337161589069986
12603,0.5268269572426862
12701,0.4121143958868895
12719,0.4151943462897526
12721,0.4115853658536585
12723,0.4279279279279279
12725,0.4334365325077399
12726,0.3905674281503316
12729,0.5788712011577424
12732,0.4578313253012048
12737,0.5415384615384615
12738,0.3342618384401114
12740,0.5545722713864307
12742,0.7731958762886598
12747,0.3603158933859822
12748,0.508280982295831
12754,0.391025641025641
12758,0.464091262639357
12762,0.7428571428571429
12764,0.4670169293636894
12771,0.448318804483188
12775,0.5618431689571544
12788,0.3731080605420626
12789,0.3553082191780822
12790,0.5655466161855183
12791,0.4492753623188406
12801,0.5103700691337942
12803,0.5233348436792026
12804,0.5092609242941917
12809,0.4485049833887043
12814,0.7312775330396476
12816,0.4604409857328145
12817,0.5996924654023578
12821,0.0588730025231286
12822,0.4741935483870967
12828,0.4984358706986444
12831,0.4929577464788732
12832,0.4239901325932778
12833,0.4337855914389451
12834,0.5174892189746046
12839,0.4577157802964254
12842,0.8652482269503546
12845,0.5707413076754866
12846,0.5226364846870839
12849,0.6588235294117647
12865,0.4756380510440835
12866,0.5219900548785201
12870,0.4911242603550296
12871,0.4836788182034787
12883,0.4711277882009589
12885,0.4828836998413058
12887,0.4597457627118644
12901,0.4375443248743486
12903,0.5630498533724341
12912,0.5583195135433942
12913,0.4642525533890436
12914,0.3995433789954338
12916,0.3957894736842105
12918,0.4641350210970464
12919,0.5743740795287187
12920,0.4446274186908193
12921,0.4355400696864111
12923,0.4940711462450592
12926,0.4
12932,0.5963302752293578
12934,0.3425229741019214
12935,0.4978662873399715
12936,0.4769001490312965
12937,0.3961748633879781
12941,0.384160756501182
12942,0.6976744186046512
12943,0.7
12944,0.4708001029071263
12946,0.5655634687892752
12950,0.5688622754491018
12953,0.3662838699992494
12956,0.4326923076923077
12958,0.4975396391470749
12959,0.3831891223733004
12960,0.6
12962,0.5385072262918233
12972,0.4525464604908498
12974,0.3310613437195716
12979,0.4696132596685083
12981,0.4714226115978306
12983,0.4716466739367502
12985,0.5245901639344263
12986,0.4742345033607169
12992,0.6359300476947536
12993,0.4895960832313341
12996,0.4689863842662632
13021,0.4811370882040383
13027,0.498137277037706
13029,0.4696623508504696
13030,0.4915169660678642
13031,0.5577790483450861
13032,0.4603937374050534
13033,0.4807429664026222
13035,0.464841906559698
13036,0.4800443458980044
13037,0.4674733684972593
13039,0.5459989432278518
13041,0.499075785582255
13044,0.4064771976206213
13045,0.4009660120041197
13052,0.476460578559274
13053,0.4451982192071231
13054,0.5582922824302134
13057,0.5408611905925047
13060,0.5053094104723544
13063,0.5129716981132075
13066,0.520702634880803
13068,0.5420678107994977
13069,0.4679613311660535
13071,0.5092592592592593
13073,0.4513355848940743
13074,0.4221872894677745
13076,0.4552980132450331
13077,0.4920252783629251
13078,0.4371031563448974
13080,0.4745666382495027
13084,0.6024730334122599
13088,0.5402938760609656
13090,0.5428707742639041
13092,0.392516507703595
13101,0.4937759336099585
13104,0.4661851608667104
13108,0.4917250159134309
13112,0.5439814814814815
13114,0.4123293226983912
13116,0.4901423877327491
13118,0.414730683187059
13120,0.5184851217312895
13126,0.4002425712553062
13131,0.565008025682183
13132,0.5350500715307582
13135,0.4907878017789072
13142,0.4930509596293845
13143,0.5055225148683092
13145,0.5203761755485894
13146,0.4365808823529412
13148,0.4532891100055279
13152,0.5311688311688312
13155,0.4761904761904761
13159,0.4920846843410261
13160,0.4111405835543766
13164,0.4779411764705882
13165,0.5130901061928294
13166,0.4515456755817992
13167,0.5633802816901409
13202,0.3355613149638521
13203,0.3683961146647714
13204,0.4102301790281329
13205,0.3951519176490121
13206,0.494226051576617
13207,0.47090112640801
13208,0.410496232787737
13209,0.5132488041910257
13210,0.3296071876305892
13211,0.5428954423592494
13212,0.5160383758116096
13214,0.4191482189010001
13215,0.5077879444017601
13219,0.5380214694349811
13224,0.4672897196261682
13303,0.416988416988417
13304,0.484627410109432
13309,0.4547803617571059
13315,0.405982905982906
13316,0.4803788903924222
13317,0.4297851074462768
13318,0.5681818181818182
13319,0.7454545454545455
13323,0.4322482288583983
13326,0.5449127288207748
13327,0.452914798206278
13329,0.4556962025316455
13332,0.3856845031271717
13338,0.499194847020934
13339,0.44543063773833
13340,0.5067522396042252
13343,0.4676923076923077
13346,0.2978859705317104
13348,0.3774715398442181
13350,0.4022692109334708
13355,0.3511852502194907
13357,0.4494709251528977
13365,0.4438395076340395
13367,0.4250172771250864
13368,0.4549509366636931
13402,0.5979760809567617
13403,0.3485254691689008
13407,0.4552529182879377
13408,0.3369790127106118
13409,0.5617408906882592
13411,0.5140357273058694
13413,0.4778282766244933
13416,0.4474272930648769
13417,0.5575249758298421
13420,0.7509157509157509
13421,0.4783386482072023
13424,0.4925241864555849
13431,0.4538421866941722
13439,0.4710632570659488
13440,0.4466236225059469
13441,0.5855855855855856
13452,0.3918752564628642
13456,0.4978627105858687
13459,0.458984375
13460,0.484509666899604
13461,0.5098163394553515
13469,0.296127562642369
13473,0.301418439716312
13478,0.4901315789473684
13480,0.4670169293636894
13490,0.5927180355630821
13491,0.430833117051648
13492,0.5186485300570426
13495,0.5045651129264777
13501,0.3887726638772664
13502,0.4234144043342559
13601,0.4202754878430554
13605,0.3801558639042007
13606,0.5035080478745357
13608,0.352035203520352
13612,0.4439511653718091
13613,0.4070660522273425
13616,0.3822314049586777
13617,0.312603101286704
13619,0.3981176470588235
13620,0.4453049370764763
13622,0.5491183879093199
13624,0.4398945874721265
13625,0.6125080593165699
13626,0.4031551270815074
13630,0.3534303534303534
13634,0.4788446921712693
13637,0.4696194079679501
13642,0.3745804915015698
13646,0.412051395657953
13648,0.4882909815645241
13652,0.4621380846325167
13654,0.3529411764705882
13655,0.4279095121286454
13656,0.3684210526315789
13658,0.468615649183147
13660,0.4542996214169821
13662,0.439908171495936
13668,0.44375
13669,0.381451009723261
13672,0.7712765957446809
13673,0.4623208506703652
13676,0.3533394456590732
13685,0.5486968449931413
13691,0.4226705091258405
13694,0.6384676775738228
13730,0.4423545802856147
13732,0.4916524253976601
13733,0.4495939790057437
13739,0.5368289637952559
13740,0.4642857142857143
13743,0.4979375368296995
13746,0.5882352941176471
13750,0.6751054852320675
13751,0.5741626794258373
13753,0.3432862506704809
13754,0.4894578313253012
13757,0.3767660910518053
13760,0.4912118408880666
13775,0.4374307862679956
13776,0.7178217821782178
13778,0.4879416713404375
13782,0.4383561643835616
13783,0.4461604461604461
13787,0.482556243886534
13790,0.4552303056392596
13795,0.5788761002031144
13796,0.5823293172690763
13802,0.3892493049119555
13803,0.4301075268817204
13807,0.4629629629629629
13808,0.5728788977519942
13810,0.4126984126984127
13811,0.4660194174757281
13812,0.4273877017008286
13815,0.4541586073500967
13820,0.3431111111111111
13825,0.5003270111183781
13827,0.4519966015293118
13830,0.4135414555037502
13838,0.4643574297188755
13839,0.4776345716451857
13842,0.3278688524590163
13849,0.4656419529837251
13850,0.4285592932381923
13856,0.4403760514596734
13862,0.5024311183144247
13863,0.4228329809725158
13864,0.4529616724738676
13865,0.4416666666666666
13901,0.426948295710496
13903,0.4539306389655358
13904,0.4379408358774608
13905,0.3902721063852853
14001,0.5304924448309599
14004,0.4752101561159718
14005,0.4508393285371702
14006,0.4945756222080408
14009,0.489318970239182
14011,0.3721955647775904
14012,0.3708609271523179
14020,0.4531681668300508
14024,0.4520464263897373
14025,0.4235482152370804
14031,0.5482705214248839
14032,0.445516458569807
14036,0.4365519792822789
14040,0.5780989438576987
14042,0.395185101067454
14043,0.5177253769650305
14047,0.5043110460387181
14048,0.4374453193350831
14051,0.5494505494505495
14052,0.5239064089521872
14057,0.5437044745057232
14058,0.4194352159468438
14059,0.5192647211548448
14063,0.3954888363941172
14066,0.4208600182982616
14067,0.6231380337636544
14068,0.4530663329161452
14070,0.3653410927901713
14072,0.5285767650354875
14075,0.5240977359336472
14080,0.5005931198102017
14081,0.415807560137457
14082,0.3427719821162444
14085,0.4880694143167028
14086,0.5318755160730048
14091,0.3875
14092,0.5645314578977381
14094,0.5037573058725299
14103,0.4609106927571177
14105,0.4270670826833073
14108,0.5434163024890747
14111,0.492063492063492
14120,0.516503805106498
14127,0.5360172256296489
14131,0.4998070243149363
14132,0.4440125579309313
14136,0.4529480671612651
14138,0.4291845493562232
14141,0.505872931126535
14145,0.6467661691542289
14150,0.5241702045542261
14171,0.5919003115264797
14172,0.507926237463604
14174,0.5107055107055107
14201,0.3858036916739285
14202,0.4885371179039301
14203,0.4351464435146444
14204,0.4643882076702322
14206,0.4312804934180245
14207,0.3980699638118214
14208,0.3358714043993231
14209,0.398755330183243
14210,0.4095696268365622
14211,0.3831338276104875
14212,0.3527641970665663
14213,0.4015846538782318
14214,0.3473070139736806
14215,0.3887367824773414
14216,0.457745012287059
14217,0.5082675275947821
14218,0.4217615590370653
14219,0.5472636815920398
14220,0.4869179971579035
14221,0.5086188165423337
14222,0.3766514227642276
14223,0.5435459478694067
14224,0.5392072646950546
14225,0.5228547103895722
14226,0.5018276227240119
14227,0.5583946739181396
14228,0.413371675053918
14301,0.3942062381696979
14303,0.3815554473128754
14304,0.5230564691064307
14305,0.4305931948208371
14411,0.4346446700507614
14414,0.5056759545923633
14416,0.4921052631578947
14420,0.4256705941338681
14423,0.4667753770892784
14424,0.4999650129452103
14425,0.511324899628816
14432,0.4692028985507246
14433,0.4595545134818288
14437,0.4766579406631762
14445,0.5111197815060476
14450,0.51088621698157
14456,0.4354415033340069
14464,0.5213341346153846
14468,0.5199830382699036
14470,0.4899399007055134
14472,0.48582995951417
14476,0.4185290532303941
14481,0.4845070422535211
14486,0.6666666666666666
14505,0.5187908496732027
14510,0.4667224780242779
14521,0.368389780154486
14525,0.5086750788643533
14526,0.5451413517073666
14532,0.5663808781501689
14536,0.4510108864696734
14541,0.2923497267759563
14544,0.4172461752433936
14546,0.4959349593495935
14560,0.4405086285195277
14564,0.5160564788204424
14568,0.4835407150732398
14569,0.4556129638327853
14580,0.524578136463683
14586,0.4874213836477987
14589,0.5026792549119673
14590,0.4430997462424361
14608,0.3712910986367281
14609,0.4840278115427627
14612,0.5160924429320857
14617,0.5516143701682583
14621,0.3748180494905386
14622,0.5152701644479248
14623,0.3914014947222436
14625,0.5418860698898995
14717,0.4964539007092198
14727,0.4677060133630289
14731,0.6475409836065574
14741,0.4769475357710652
14747,0.4582730342498794
14767,0.3222958057395143
14770,0.4466759002770083
14772,0.4107187578261958
14805,0.6797385620915033
14806,0.4513727315030246
